,label,elo_diff,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
4768,0,25.235532017878995,0.4,2.514285714285716,8.771428571428572,6.885714285714286,11.200000000000003,-0.1428571428571428,-1.6,0.6571428571428573,-69.85714285714286,-0.05714285714285705,0.4,-2
4769,0,38.328188661444074,0.0,18.24444444444444,38.377777777777766,15.444444444444443,34.51111111111112,1.2222222222222223,2.2444444444444445,1.0,94.84444444444446,-0.13333333333333341,0.2222222222222222,4
4782,0,-79.6654328153495,-0.39473684210526316,5.0473684210526315,-15.13684210526317,33.71052631578948,16.305263157894743,1.0578947368421052,2.326315789473684,0.2631578947368421,88.46315789473685,-0.06315789473684219,0.05263157894736842,9
4785,1,-48.804287487111196,-0.06766917293233082,-3.6390977443608996,-9.5,-20.808270676691727,-31.488721804511286,-0.28195488721804507,0.5902255639097742,-0.49624060150375937,-41.83458646616543,-0.09398496240601495,0.16165413533834586,-5
4789,0,14.47782156293647,-0.08333333333333334,35.791666666666664,60.45833333333333,61.29166666666667,90.5,3.666666666666667,5.583333333333333,-0.125,245.125,0.08333333333333337,-0.125,-2
4807,1,78.35481912078376,0.3333333333333333,10.333333333333329,17.333333333333343,-2.7777777777777786,2.0,-0.33333333333333337,-2.0,0.33333333333333337,-84.11111111111111,0.0,-0.1111111111111111,0
4808,0,4.429962551639846,0.07500000000000001,16.86,25.444999999999993,16.194999999999993,24.11,1.675,4.19,0.18500000000000005,125.965,-0.31999999999999995,-0.0050000000000000044,17
4811,1,-41.643919820206065,-0.3333333333333333,8.636363636363637,30.196969696969695,29.74242424242424,58.227272727272734,3.5757575757575757,7.575757575757575,0.12121212121212122,231.6060606060606,-0.12121212121212122,-0.1515151515151515,5
4821,1,72.99759280866147,0.5222222222222221,25.977777777777778,50.644444444444446,36.51111111111111,60.51111111111111,0.3666666666666667,0.03333333333333366,-0.1777777777777778,72.37777777777777,-0.09999999999999998,-0.4,13
4822,0,-18.766188127657415,0.0,-5.5,-18.900000000000006,4.899999999999999,-7.799999999999997,0.8999999999999999,1.8999999999999995,0.09999999999999998,91.70000000000002,0.09999999999999998,0.2,0
4823,1,129.33496569045838,-0.2,22.111111111111114,57.8,48.133333333333326,86.55555555555554,-1.3555555555555554,-1.9333333333333327,-0.4,67.6888888888889,0.1777777777777778,0.0,4
4824,1,129.3041216360955,-0.05555555555555558,25.944444444444436,35.388888888888886,28.27777777777778,37.0,-0.1111111111111111,-1.3888888888888888,-0.4444444444444445,17.0,-0.16666666666666663,-0.3888888888888889,12
4825,1,-33.26005085048541,-0.2727272727272727,-4.954545454545453,-66.03030303030305,28.060606060606062,-32.03030303030303,1.3636363636363638,-0.8787878787878793,0.5,69.63636363636363,-0.1515151515151516,0.3333333333333333,-5
4826,0,69.37532407678191,-0.1333333333333333,-4.777777777777779,-27.67777777777777,10.955555555555556,-9.955555555555563,1.0777777777777775,3.8333333333333335,0.5,172.1,0.033333333333333326,0.06666666666666671,1
4827,0,134.20442784908892,0.2,20.9,87.69999999999999,12.25,78.0,-0.875,0.7250000000000001,-0.925,-128.25,0.42500000000000004,0.0,-3
4829,0,76.12612515307887,0.1333333333333333,-2.866666666666667,-12.016666666666659,5.2833333333333385,-1.1333333333333258,1.5833333333333335,4.65,0.2833333333333334,184.03333333333336,0.050000000000000044,-0.35,2
4830,0,-141.18702817014446,0.175,10.0625,11.862499999999997,8.537500000000001,10.662500000000001,-0.5125,-0.6625000000000001,0.012500000000000011,17.375,-0.08750000000000002,0.0,-6
4831,0,66.33236541349447,0.125,-23.375,-38.125,-16.575000000000003,-31.849999999999994,3.475,6.375,0.19999999999999996,129.625,0.025000000000000022,-0.07500000000000001,3
4832,0,356.2786079149996,-0.16666666666666669,26.333333333333332,69.5,13.333333333333336,53.88888888888889,-0.6666666666666666,-1.4444444444444442,-0.3333333333333333,-104.55555555555554,0.5,0.0,3
4837,1,75.10426845535812,0.375,-7.791666666666664,-34.25,-24.45833333333333,-53.29166666666666,-0.875,-1.4583333333333335,0.25,-107.625,-0.04166666666666663,0.125,-4
4839,0,138.01961593885335,-0.2727272727272727,4.272727272727273,-15.384615384615387,22.790209790209794,5.6013986013986,1.6433566433566433,2.132867132867133,0.5734265734265734,267.23776223776224,0.04195804195804198,0.3076923076923077,2
4840,0,-126.6845533900671,0.05344827586206896,8.436206896551724,29.05517241379311,12.7,34.443103448275856,0.25689655172413794,0.4655172413793105,0.5793103448275863,44.777586206896544,0.020689655172413834,-0.3086206896551724,9
4841,0,23.50431208283021,0.2,-6.366666666666667,-6.233333333333334,-3.9666666666666615,-1.9666666666666686,0.3666666666666666,0.7999999999999998,0.46666666666666673,-23.766666666666673,0.13333333333333341,0.6,-1
4843,0,-160.1289307977222,0.0888888888888889,18.5,2.322222222222223,46.322222222222216,32.45555555555556,0.48888888888888893,2.0333333333333337,0.37777777777777777,238.17777777777775,-0.16666666666666663,-0.3333333333333333,1
4844,1,-70.86096304826424,0.27368421052631575,11.010526315789473,19.247368421052627,-1.0578947368421012,5.347368421052636,-0.13157894736842107,-1.8631578947368421,-0.6473684210526316,-52.505263157894746,-0.015789473684210464,-0.2,9
4848,0,91.91889229103504,0.4,-22.533333333333335,-51.76666666666667,-40.8,-74.05,-1.1666666666666665,-2.466666666666667,0.21666666666666667,-109.98333333333335,0.033333333333333326,0.2,-2
4849,1,260.71978577640994,-0.12184873949579833,20.4873949579832,14.0,20.382352941176464,13.508403361344534,1.1890756302521008,0.8445378151260501,0.3025210084033614,144.6386554621849,0.22689075630252098,0.1512605042016807,3
4850,0,-137.89957787865683,0.30000000000000004,40.5,54.7,40.99999999999999,54.39999999999999,0.3,-0.5999999999999999,-0.2,43.900000000000006,0.09999999999999998,-0.2,-5
4851,0,-12.226171055289797,0.3333333333333333,34.06666666666667,96.33333333333334,65.97575757575757,130.96363636363637,-0.07878787878787874,-0.4303030303030302,-0.33333333333333337,-23.78181818181818,-0.16969696969696968,-0.45454545454545453,4
4853,0,60.6947276271128,0.1384615384615384,-17.246153846153845,-40.61538461538461,-16.23076923076923,-39.53846153846154,0.6461538461538463,-0.7999999999999998,-0.4461538461538461,26.615384615384613,-0.3076923076923077,0.0,8
4869,1,149.742878244984,0.17307692307692307,21.389423076923077,67.875,-2.2163461538461533,41.13461538461539,-1.1682692307692308,-1.8461538461538458,-0.21153846153846156,-128.81730769230768,0.19711538461538458,0.0625,3
4870,1,70.30882043130669,-0.1454545454545454,-8.163636363636364,-44.654545454545456,10.89090909090909,-21.47272727272727,3.309090909090909,6.472727272727273,0.509090909090909,297.58181818181816,0.4545454545454546,0.12727272727272732,-6
4871,1,-284.91428445534916,0.0,5.355555555555554,-2.2222222222222143,26.64444444444444,21.77777777777777,1.6444444444444444,3.355555555555556,-0.2888888888888889,182.13333333333333,-0.022222222222222254,-0.06666666666666667,-6
4874,1,213.5770739223833,0.16666666666666666,4.333333333333329,4.916666666666686,10.666666666666671,11.916666666666657,-0.5,-2.0,-0.08333333333333331,76.66666666666666,-0.08333333333333337,-0.3333333333333333,6
4876,1,48.90946861644147,0.047619047619047616,-23.685714285714283,-68.39047619047619,-19.98095238095238,-64.32380952380953,0.5333333333333332,-0.4571428571428573,1.1904761904761905,76.53333333333333,-0.38095238095238093,0.5714285714285714,16
4883,1,-1.485111323294177,-0.05833333333333335,-0.5333333333333385,4.5,3.133333333333333,9.208333333333329,0.3416666666666666,-0.008333333333333415,0.04999999999999999,-0.8416666666666686,0.18333333333333335,0.041666666666666664,19
4886,0,-178.79549725771153,0.7142857142857143,2.1428571428571423,-4.028571428571425,-23.685714285714283,-32.25714285714287,-0.5714285714285714,-0.1714285714285717,-0.4,-171.6857142857143,-0.17142857142857143,-0.4,2
4898,0,-11.395916688845546,0.2706766917293233,22.714285714285708,42.15789473684211,28.436090225563916,48.89473684210526,0.030075187969925032,-2.7969924812030076,-0.3984962406015038,75.19548872180451,0.03007518796992481,0.03759398496240601,-12
4900,1,-86.12722165103901,0.15873015873015872,-9.666666666666666,-14.563492063492063,-17.746031746031743,-24.261904761904766,-1.0,-2.9603174603174605,0.007936507936507936,-55.269841269841265,-0.0793650793650793,0.1111111111111111,-5
4901,0,-137.28672241898198,0.0,28.177777777777777,74.93333333333334,43.48888888888889,92.06666666666666,-1.0666666666666667,-2.488888888888889,-0.9555555555555555,-1.0444444444444443,-0.3555555555555556,-0.4888888888888889,4
4902,1,144.400971921689,0.05555555555555558,-31.25,-62.68055555555556,-53.19444444444444,-87.47222222222223,-1.0833333333333335,-1.4166666666666667,0.19444444444444442,-50.263888888888886,0.1527777777777778,0.20833333333333331,1
4903,1,-120.39741289025847,0.09090909090909088,24.727272727272727,63.0,24.636363636363637,60.63636363636363,0.8181818181818181,1.9090909090909096,0.09090909090909091,-25.909090909090907,-0.18181818181818188,-0.09090909090909091,0
4904,0,-21.531690947953848,0.18181818181818182,-3.5454545454545467,5.181818181818187,-4.9090909090909065,3.0909090909090793,-0.3636363636363636,-0.8181818181818181,0.45454545454545453,-79.18181818181819,0.18181818181818188,0.1818181818181818,0
4907,0,-45.29270552624712,0.33766233766233766,21.948051948051944,44.259740259740255,-4.779220779220779,15.649350649350652,-1.012987012987013,-1.7012987012987009,-0.36363636363636365,-223.8181818181818,0.1298701298701298,-0.2727272727272727,-4
4908,0,137.90830920111193,-0.13333333333333336,14.333333333333329,82.66666666666667,18.200000000000003,85.93333333333332,1.0666666666666664,1.9333333333333336,0.1333333333333333,73.46666666666667,0.19999999999999996,0.0,10
4911,0,82.92587258285357,-0.1948051948051948,-2.467532467532468,7.337662337662337,1.3246753246753258,10.337662337662337,2.883116883116883,5.636363636363637,-0.33766233766233766,61.53246753246752,0.10389610389610393,-0.14285714285714285,4
4918,0,-71.96793022374891,0.06470588235294117,27.129411764705885,49.982352941176465,39.311764705882354,64.51176470588234,0.4764705882352942,0.2823529411764705,0.12352941176470586,85.94117647058823,-0.10588235294117654,0.2,-7
4920,1,-42.01519946592953,0.14285714285714285,15.089285714285715,32.875,16.36309523809524,34.27380952380952,-0.2142857142857143,-0.3035714285714286,0.7023809523809523,-30.726190476190474,-0.0535714285714286,0.11309523809523808,13
4922,1,338.319021806471,-0.1777777777777778,25.0,39.866666666666674,27.22222222222223,42.377777777777766,1.4555555555555553,2.311111111111111,0.15555555555555556,151.2888888888889,0.24444444444444446,0.17777777777777778,8
4925,1,-119.41067550909656,0.014285714285714263,25.95,78.1,21.535714285714285,73.45,0.5071428571428572,4.464285714285714,-0.757142857142857,66.11428571428573,-0.19285714285714295,-0.8,23
4927,0,112.19665800862776,0.7070707070707072,-9.464646464646464,-27.868686868686865,-26.393939393939398,-48.525252525252526,-1.0808080808080809,-1.2222222222222223,-0.2424242424242424,-97.67676767676768,-0.18181818181818177,-0.020202020202020193,2
4929,0,-113.27285296426999,1.125,-10.5,-22.025000000000006,-11.524999999999999,-23.450000000000003,0.125,-0.7250000000000001,-0.2,-4.125,0.050000000000000044,-0.3,-2
4934,1,69.08362192483423,-0.018181818181818188,-3.2818181818181813,-10.12727272727274,1.663636363636364,-2.190909090909088,0.7272727272727273,2.2181818181818183,1.0,201.4818181818182,-0.1636363636363637,-0.027272727272727282,1
4935,0,127.15519320979524,0.05434782608695654,0.8260869565217384,-20.86413043478261,0.0,-22.951086956521735,-1.3369565217391304,-1.5597826086956523,-0.1467391304347826,-57.038043478260875,-0.1032608695652174,0.0,15
4937,1,0.7573262623222945,0.03076923076923077,-0.2846153846153854,-17.707692307692312,-3.553846153846152,-19.707692307692312,0.19999999999999996,-0.09230769230769242,0.3384615384615384,101.05384615384617,0.09230769230769231,0.13076923076923078,3
4939,0,50.97728431371502,0.24509803921568626,37.294117647058826,71.56862745098039,42.6078431372549,74.27450980392157,0.02941176470588236,-1.215686274509804,-0.2156862745098039,-25.509803921568626,-0.07843137254901955,-0.2745098039215686,11
4940,0,12.381218606528364,0.03472222222222221,-19.701388888888886,-50.29166666666667,-26.069444444444443,-58.236111111111114,-0.5763888888888888,-2.1875,-0.05555555555555555,1.7430555555555571,-0.02777777777777779,0.0,-2
4941,1,104.17646320573112,-0.11904761904761904,23.690476190476193,45.85714285714286,19.73809523809524,40.619047619047635,-0.5714285714285714,-0.738095238095238,0.2142857142857143,-26.92857142857143,0.09523809523809523,0.16666666666666666,-1
4947,1,-158.2777565197016,0.0,9.666666666666668,39.16666666666667,18.333333333333332,48.00000000000001,0.8333333333333334,2.1666666666666665,-0.16666666666666666,81.33333333333333,-0.16666666666666663,-0.3333333333333333,0
4952,0,-65.4383756689715,0.23333333333333334,-20.566666666666666,-48.13333333333334,-44.66666666666667,-74.69999999999999,-0.5666666666666667,-3.2,-0.4,-78.10000000000001,0.2333333333333334,-0.06666666666666667,-9
4956,1,3.6685830340175016,0.11818181818181817,5.09090909090909,10.672727272727279,17.60909090909091,24.74545454545455,0.5636363636363636,3.0999999999999996,0.13636363636363635,151.03636363636366,0.07272727272727275,-0.5363636363636364,-1
4959,1,150.59821187978923,0.15000000000000002,-16.525,-35.724999999999994,-38.925,-60.3,-3.15,-6.9,1.0,-155.3,-0.025000000000000022,0.3,2
4964,1,7.147151278476258,-0.25,-39.986111111111114,-66.13888888888889,-18.513888888888886,-41.611111111111114,0.8194444444444444,4.291666666666667,0.2222222222222222,154.76388888888889,0.06944444444444442,0.0,1
4966,0,117.65705848320795,0.6833333333333333,15.100000000000001,32.766666666666666,6.5,23.200000000000003,-1.25,-3.0999999999999996,-0.5333333333333333,-98.7,0.21666666666666667,-0.26666666666666666,-3
4972,0,-67.21849022385186,0.25,7.391666666666666,2.3916666666666657,11.0,6.25,-0.375,-1.6916666666666667,0.0,9.399999999999999,0.09999999999999998,0.0,19
4980,0,-93.15572795963908,0.0,38.291666666666664,121.75,39.583333333333336,123.0,-1.2083333333333333,-1.2916666666666665,-1.5,-96.58333333333334,-0.04166666666666663,-0.3333333333333333,2
4981,0,-223.320730929393,0.125,-14.714285714285715,-15.75,-0.25,1.7678571428571388,0.8928571428571429,3.375,-0.42857142857142855,150.0,-0.2142857142857143,-0.14285714285714285,1
4983,1,45.13785512118557,0.6,-2.683333333333337,1.8833333333333258,-4.416666666666664,1.1666666666666572,1.05,0.8333333333333335,-0.18333333333333332,-11.0,0.11666666666666659,0.0,-14
4984,0,95.83104706338077,-0.2615384615384616,-5.200000000000003,0.5846153846153896,3.1076923076923038,11.26153846153845,0.29230769230769227,-0.2153846153846155,-0.046153846153846156,55.30769230769231,-0.23076923076923073,0.15384615384615385,8
4989,0,48.12029185769802,0.16666666666666663,36.0,74.33333333333333,34.166666666666664,72.33333333333333,1.6666666666666667,4.333333333333333,0.0,165.5,0.0,0.0,0
4993,0,102.8921899040572,0.06666666666666665,6.1555555555555586,23.9,-2.033333333333335,14.62222222222222,-0.0444444444444444,0.38888888888888884,-0.2222222222222222,14.166666666666671,0.011111111111111183,-0.07777777777777778,8
4994,0,-80.28390879321,0.0,-21.299999999999997,-24.883333333333326,-10.983333333333334,-8.900000000000006,3.166666666666667,6.583333333333334,0.09999999999999998,127.36666666666667,-0.21666666666666667,-0.23333333333333336,7
4996,0,239.3665957928731,0.17105263157894735,50.231578947368426,106.63947368421051,48.315789473684205,104.87631578947367,-0.18684210526315792,-1.8842105263157896,-0.3815789473684211,-25.2078947368421,0.042105263157894646,-0.04473684210526316,-1
5002,0,32.51299376130214,-0.023809523809523808,24.380952380952383,37.28571428571429,44.8095238095238,62.261904761904745,0.40476190476190466,-0.5952380952380949,-0.19047619047619047,118.30952380952381,-0.09523809523809523,0.0,1
5005,1,-18.94203420860481,0.15833333333333333,9.841666666666665,0.5833333333333357,-4.825000000000003,-14.399999999999999,-1.1083333333333334,-1.2583333333333333,-0.175,21.50833333333334,-0.15000000000000002,-0.625,7
5009,0,144.43773302085492,-0.4700854700854701,-15.094017094017097,-42.80341880341881,-3.418803418803421,-27.85470085470085,1.4786324786324787,4.333333333333333,0.5384615384615384,189.17948717948718,0.1367521367521367,0.23076923076923078,4
5010,1,163.71104475654988,0.25,-12.162500000000001,-39.0,1.8624999999999972,-21.262500000000003,1.3125,2.0125,0.5,94.7,0.08750000000000002,0.25,11
5011,0,215.31274761469103,0.25,-1.2916666666666679,-1.5833333333333357,2.2083333333333357,3.0833333333333286,0.20833333333333326,1.6666666666666665,0.16666666666666663,82.625,0.0,0.08333333333333331,4
5020,0,134.26524160338295,-0.5,47.35714285714286,142.42857142857142,58.57142857142857,154.7142857142857,0.642857142857143,4.928571428571429,0.14285714285714285,21.5,0.2857142857142857,0.14285714285714285,7
5021,0,-15.556922393830746,0.25000000000000006,12.31666666666667,41.33333333333334,10.550000000000004,39.43333333333334,0.39999999999999997,1.0833333333333333,0.08333333333333334,24.45,0.01666666666666672,-0.2,-18
